location,scenario,year,cum_med,cum_lb,cum_ub
mozambique,Single dose shipments,2063,41369.4133,37470.4953,45784.9909
mozambique,Single dose shipments,2064,42907.4088,38860.0176,47496.0941
mozambique,Single dose shipments,2065,44365.5084,40176.9678,49121.3092
mozambique,Single dose shipments,2066,45793.6470,41448.6436,50682.6076
mozambique,Single dose shipments,2067,47171.8507,42746.2857,52189.3105
mozambique,Single dose shipments,2068,48553.3834,43930.0761,53702.0056
mozambique,Single dose shipments,2069,49818.4013,45052.6130,55070.8881
mozambique,Single dose shipments,2070,51090.0772,46201.7818,56456.4156
mozambique,Single dose shipments,2071,52248.5672,47253.7441,57756.0551
mozambique,Single dose shipments,2072,53370.4383,48224.4788,59021.7387
mozambique,Single dose shipments,2073,54469.0065,49227.1719,60209.5239
mozambique,Single dose shipments,2074,55437.7438,50131.3268,61302.7657
mozambique,Single dose shipments,2075,56429.7841,51023.4972,62348.0699
mozambique,Single dose shipments,2076,57331.9416,51827.7822,63394.7058
mozambique,Single dose shipments,2077,58217.4541,52629.4041,64360.7799
mozambique,Single dose shipments,2078,59003.0967,53288.5449,65220.3262
mozambique,Single dose shipments,2079,59742.1334,53966.3281,66068.5540
mozambique,Single dose shipments,2080,60471.1831,54571.5392,66927.4345
mozambique,Single dose shipments,2081,61133.6530,55155.4448,67687.1110
mozambique,Single dose shipments,2082,61752.8459,55727.3660,68382.8708
mozambique,Single dose shipments,2083,62288.8139,56232.0414,68986.0845
mozambique,Single dose shipments,2084,62831.4399,56684.1188,69581.9744
mozambique,Single dose shipments,2085,63317.4730,57103.5720,70096.6369
mozambique,Single dose shipments,2086,63736.9263,57439.8004,70622.6179
mozambique,Single dose shipments,2087,64139.7345,57776.0287,71076.6927
mozambique,Single dose shipments,2088,64522.5688,58086.2909,71503.4697
mozambique,Single dose shipments,2089,64815.5202,58345.9524,71858.3404
mozambique,Single dose shipments,2090,65075.1817,58571.6581,72171.9316
mozambique,Single dose shipments,2091,65331.5142,58778.0557,72472.8726
mozambique,Single dose shipments,2092,65537.9117,58950.4976,72739.8579
mozambique,Single dose shipments,2093,65724.3354,59103.6312,72957.5740
mozambique,Single dose shipments,2094,65890.7850,59229.4672,73171.2954
mozambique,Single dose shipments,2095,66037.2607,59335.9950,73344.4030
mozambique,Single dose shipments,2096,66133.8015,59409.2328,73472.2364
mozambique,Single dose shipments,2097,66220.3553,59475.8127,73599.4039
mozambique,Single dose shipments,2098,66296.9222,59522.4186,73712.5897
mozambique,Single dose shipments,2099,66360.1731,59562.3665,73806.4673
mozambique,Single dose shipments,2100,66413.4369,59594.9906,73873.7130
mozambique,Single dose shipments,2101,66456.7139,59620.2910,73933.6348
mozambique,Single dose shipments,2102,66483.3458,59626.9490,73974.9143
mozambique,Single dose shipments,2103,66503.3198,59626.9490,74008.8701
mozambique,Single dose shipments,2104,66513.3067,59626.9490,74036.1678
mozambique,Single dose shipments,2105,66526.6227,59632.9412,74063.4656
mozambique,Single dose shipments,2106,66533.2807,59632.9412,74076.7815
mozambique,Single dose shipments,2107,66539.9387,59632.9412,74090.0975
mozambique,Single dose shipments,2108,66539.9387,59632.9412,74097.4213
mozambique,Single dose shipments,2109,66539.9387,59632.9412,74104.0793
mozambique,Single dose shipments,2110,66539.9387,59632.9412,74110.7373
mozambique,Single dose shipments,2111,66539.9387,59632.9412,74110.7373
mozambique,Single dose shipments,2112,66539.9387,59632.9412,74110.7373
mozambique,Single dose shipments,2113,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2114,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2115,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2116,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2117,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2118,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2119,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2120,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2121,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2122,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2123,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2124,66539.9387,59632.9412,74111.4031
mozambique,Single dose shipments,2125,66539.9387,59632.9412,74111.4031
mozambique,Single dose actual,2024,0.0000,0.0000,6.6580
mozambique,Single dose actual,2025,0.0000,0.0000,13.3160
mozambique,Single dose actual,2026,0.0000,0.0000,26.6319
mozambique,Single dose actual,2027,13.3160,0.0000,47.2717
mozambique,Single dose actual,2028,36.6189,12.6502,87.2196
mozambique,Single dose actual,2029,76.5668,32.6241,160.4575
mozambique,Single dose actual,2030,149.8047,85.8880,267.6510
mozambique,Single dose actual,2031,259.6615,171.1102,414.7925
mozambique,Single dose actual,2032,429.4401,270.3142,641.8299
mozambique,Single dose actual,2033,665.7986,463.3959,936.1129
mozambique,Single dose actual,2034,962.0790,716.3993,1322.9420
mozambique,Single dose actual,2035,1338.2553,1021.3351,1762.3692
mozambique,Single dose actual,2036,1824.2884,1420.1486,2332.9588
mozambique,Single dose actual,2037,2390.2174,1919.4977,2980.7810
mozambique,Single dose actual,2038,3119.2672,2535.3616,3817.0244
mozambique,Single dose actual,2039,3944.8577,3293.0407,4731.8320
mozambique,Single dose actual,2040,4873.6472,4111.3075,5793.1154
mozambique,Single dose actual,2041,5932.2674,5084.0396,6985.5612
mozambique,Single dose actual,2042,7070.7834,6069.4219,8318.4906
mozambique,Single dose actual,2043,8309.1694,7160.0005,9691.3679
mozambique,Single dose actual,2044,9670.7281,8418.3604,11139.4805
mozambique,Single dose actual,2045,11095.5377,9706.6812,12708.7685
mozambique,Single dose actual,2046,12650.1782,11138.1488,14394.5713
mozambique,Single dose actual,2047,14208.1476,12547.6451,16186.2361
mozambique,Single dose actual,2048,15865.9868,14023.7212,18013.8540
mozambique,Single dose actual,2049,17590.4059,15513.7792,19868.1038
mozambique,Single dose actual,2050,19371.4180,17164.2947,21782.9413
mozambique,Single dose actual,2051,21145.7720,18794.8362,23721.7474
mozambique,Single dose actual,2052,22966.7321,20432.7014,25625.9322
mozambique,Single dose actual,2053,24777.7051,22087.2117,27546.0962
mozambique,Single dose actual,2054,26568.7041,23681.1342,29485.5681
mozambique,Single dose actual,2055,28399.6510,25399.5612,31469.6484
mozambique,Single dose actual,2056,30263.8876,27140.6253,33421.7706
mozambique,Single dose actual,2057,32091.5056,28735.8795,35443.1360
mozambique,Single dose actual,2058,33902.4785,30405.7031,37356.6418
mozambique,Single dose actual,2059,35713.4514,31993.6335,39260.1605
mozambique,Single dose actual,2060,37441.1995,33557.5951,41188.3140
mozambique,Single dose actual,2061,39075.7358,35086.2694,42948.6863
mozambique,Single dose actual,2062,40673.6532,36602.9593,44703.7322
mozambique,Single dose actual,2063,42208.3196,38079.0354,46416.1670
mozambique,Single dose actual,2064,43746.3151,39491.1949,48070.0115
mozambique,Single dose actual,2065,45254.3496,40912.0097,49651.2839
mozambique,Single dose actual,2066,46659.1852,42268.2421,51170.6369
mozambique,Single dose actual,2067,48017.4150,43498.6384,52645.3815
mozambique,Single dose actual,2068,49382.3027,44705.0660,54080.1781
mozambique,Single dose actual,2069,50637.3336,45815.6185,55433.7472
mozambique,Single dose actual,2070,51825.7846,46900.8707,56766.0108
mozambique,Single dose actual,2071,52987.6036,47976.1358,58005.0625
mozambique,Single dose actual,2072,54096.1588,48993.4765,59238.7879
mozambique,Single dose actual,2073,55174.7530,49990.1774,60404.6017
mozambique,Single dose actual,2074,56153.4773,50902.3219,61479.8669
mozambique,Single dose actual,2075,57135.5306,51789.1659,62585.7588
mozambique,Single dose actual,2076,58047.6751,52578.8034,63599.7705
mozambique,Single dose actual,2077,58919.8716,53335.8167,64554.5261
mozambique,Single dose actual,2078,59702.1852,54033.5738,65409.4118
mozambique,Single dose actual,2079,60457.8669,54685.3909,66248.3184
mozambique,Single dose actual,2080,61176.9296,55283.9440,67047.2770
mozambique,Single dose actual,2081,61842.7285,55889.1551,67808.2851
mozambique,Single dose actual,2082,62435.2894,56401.1544,68488.0657
mozambique,Single dose actual,2083,63014.5344,56919.1459,69133.8905
mozambique,Single dose actual,2084,63553.8314,57406.5106,69721.1251
mozambique,Single dose actual,2085,64003.2456,57815.9768,70228.4638
mozambique,Single dose actual,2086,64442.6728,58193.4847,70721.1549
mozambique,Single dose actual,2087,64842.1520,58499.0863,71142.6055
mozambique,Single dose actual,2088,65185.0384,58792.0377,71549.4085
mozambique,Single dose actual,2089,65501.2927,59024.4015,71922.2558
mozambique,Single dose actual,2090,65764.2832,59250.1072,72215.8730
mozambique,Single dose actual,2091,65997.3127,59454.5074,72522.1404
mozambique,Single dose actual,2092,66227.0133,59638.9336,72769.8175
mozambique,Single dose actual,2093,66410.1079,59798.0595,73016.1630
mozambique,Single dose actual,2094,66559.9126,59909.2478,73209.2446
mozambique,Single dose actual,2095,66686.4143,60001.1280,73369.0363
mozambique,Single dose actual,2096,66806.2581,60079.6923,73515.5120
mozambique,Single dose actual,2097,66882.8249,60138.9484,73635.3558
mozambique,Single dose actual,2098,66952.7338,60184.8885,73742.5493
mozambique,Single dose actual,2099,67005.9977,60224.8364,73822.4452
mozambique,Single dose actual,2100,67049.2746,60258.1263,73891.0224
mozambique,Single dose actual,2101,67082.5645,60277.4345,73944.2863
mozambique,Single dose actual,2102,67122.5124,60290.7504,73990.8922
mozambique,Single dose actual,2103,67142.4864,60297.4084,74031.5059
mozambique,Single dose actual,2104,67159.1313,60304.0664,74052.1457
mozambique,Single dose actual,2105,67172.4473,60304.0664,74072.7854
mozambique,Single dose actual,2106,67179.1053,60304.0664,74086.7672
mozambique,Single dose actual,2107,67185.7633,60304.0664,74100.7490
mozambique,Single dose actual,2108,67192.4213,60304.0664,74114.7308
mozambique,Single dose actual,2109,67192.4213,60304.0664,74122.0545
mozambique,Single dose actual,2110,67192.4213,60304.0664,74128.7125
mozambique,Single dose actual,2111,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2112,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2113,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2114,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2115,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2116,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2117,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2118,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2119,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2120,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2121,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2122,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2123,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2124,67192.4213,60304.0664,74129.3783
mozambique,Single dose actual,2125,67192.4213,60304.0664,74129.3783
mozambique,Double dose,2024,0.0000,0.0000,6.6580
mozambique,Double dose,2025,0.0000,0.0000,13.3160
mozambique,Double dose,2026,6.6580,0.0000,26.6319
mozambique,Double dose,2027,13.3160,0.0000,47.9375
mozambique,Double dose,2028,33.2899,6.6580,87.8854
mozambique,Double dose,2029,89.8828,31.9583,174.4392
mozambique,Double dose,2030,176.4366,64.5825,281.6328
mozambique,Double dose,2031,289.6224,149.8047,431.4375
mozambique,Double dose,2032,489.3620,268.9826,672.4566
mozambique,Double dose,2033,732.3785,468.7222,993.3716
mozambique,Double dose,2034,1081.9228,740.3681,1420.8144
mozambique,Double dose,2035,1544.6530,1152.4975,1968.1010
mozambique,Double dose,2036,2160.5169,1661.1678,2683.8348
mozambique,Double dose,2037,2902.8826,2332.9588,3544.0469
mozambique,Double dose,2038,3781.7371,3104.6197,4631.2965
mozambique,Double dose,2039,4797.0804,4006.1113,5743.8464
mozambique,Double dose,2040,5985.5314,5072.7211,7070.1178
mozambique,Double dose,2041,7337.1031,6262.5037,8562.1731
mozambique,Double dose,2042,8938.3495,7596.7647,10235.9915
mozambique,Double dose,2043,10599.5177,9104.7991,12040.9724
mozambique,Double dose,2044,12380.5298,10740.6670,14007.7420
mozambique,Double dose,2045,14218.1348,12517.0183,16086.3658
mozambique,Double dose,2046,16182.2414,14365.9414,18239.5586
mozambique,Double dose,2047,18286.1653,16353.3508,20583.8351
mozambique,Double dose,2048,20463.3269,18308.1362,22939.4301
mozambique,Double dose,2049,22760.3321,20445.3502,25438.1714
mozambique,Double dose,2050,25097.2849,22617.1855,27956.2208
mozambique,Double dose,2051,27454.2116,24859.5953,30438.3171
mozambique,Double dose,2052,29841.0992,27093.3498,32977.0062
mozambique,Double dose,2053,32261.2765,29342.4175,35594.9249
mozambique,Double dose,2054,34614.8743,31523.5739,38124.9586
mozambique,Double dose,2055,37005.0909,33668.1115,40700.2664
mozambique,Double dose,2056,39388.6494,35901.2000,43233.6291
mozambique,Double dose,2057,41678.9964,38034.4189,45653.1407
mozambique,Double dose,2058,43909.4219,40117.0374,48093.2919
mozambique,Double dose,2059,46119.8733,42161.0398,50461.5372
mozambique,Double dose,2060,48297.0350,44138.4624,52879.0514
mozambique,Double dose,2061,50347.6949,46095.9108,55152.0879
mozambique,Double dose,2062,52441.6320,48073.3334,57347.2261
mozambique,Double dose,2063,54459.0023,49904.2803,59473.1215
mozambique,Double dose,2064,56329.8970,51668.6470,61497.1499
mozambique,Double dose,2065,58177.4888,53314.5019,63478.5674
mozambique,Double dose,2066,59975.1458,54972.3412,65344.1359
mozambique,Double dose,2067,61739.5129,56603.5485,67236.3363
mozambique,Double dose,2068,63384.0362,58124.2332,69014.6852
mozambique,Double dose,2069,64955.3216,59555.0350,70681.8456
mozambique,Double dose,2070,66466.6851,60931.9071,72279.7630
mozambique,Double dose,2071,67821.5858,62187.6038,73784.4685
mozambique,Double dose,2072,69186.4735,63409.3447,75263.2078
mozambique,Double dose,2073,70468.1364,64578.4876,76615.4454
mozambique,Double dose,2074,71639.9424,65702.3561,77941.0510
mozambique,Double dose,2075,72795.1035,66739.0049,79257.3354
mozambique,Double dose,2076,73863.7107,67695.0921,80437.1310
mozambique,Double dose,2077,74902.3569,68639.8607,81598.2842
mozambique,Double dose,2078,75904.3842,69524.0416,82718.1579
mozambique,Double dose,2079,76779.9097,70311.6816,83703.5403
mozambique,Double dose,2080,77618.8163,71036.0707,84672.9434
mozambique,Double dose,2081,78371.1689,71759.1283,85499.8656
mozambique,Double dose,2082,79070.2577,72369.6658,86312.1402
mozambique,Double dose,2083,79709.4246,72942.9186,87059.8323
mozambique,Double dose,2084,80298.6565,73448.9256,87760.2527
mozambique,Double dose,2085,80864.5855,73946.9431,88413.4013
mozambique,Double dose,2086,81360.6056,74412.3365,88980.6619
mozambique,Double dose,2087,81829.9938,74835.1187,89541.9303
mozambique,Double dose,2088,82229.4730,75168.0180,90035.2872
mozambique,Double dose,2089,82602.3203,75504.2464,90462.7300
mozambique,Double dose,2090,82905.2587,75775.2264,90804.2847
mozambique,Double dose,2091,83194.8811,76007.5902,91157.8239
mozambique,Double dose,2092,83441.2266,76213.3220,91452.1069
mozambique,Double dose,2093,83657.6112,76378.4400,91713.7657
mozambique,Double dose,2094,83850.6928,76511.5997,91960.1112
mozambique,Double dose,2095,84013.8135,76610.8037,92153.1928
mozambique,Double dose,2096,84140.3152,76710.6735,92320.9741
mozambique,Double dose,2097,84256.8300,76796.5615,92468.1156
mozambique,Double dose,2098,84350.0418,76863.1414,92614.5913
mozambique,Double dose,2099,84423.2796,76909.0815,92707.8031
mozambique,Double dose,2100,84479.8725,76947.6978,92789.0305
mozambique,Double dose,2101,84533.1364,76980.3220,92862.9342
mozambique,Double dose,2102,84573.0843,77006.2881,92930.1798
mozambique,Double dose,2103,84596.3873,77019.6041,92970.7936
mozambique,Double dose,2104,84619.6902,77026.2621,93010.7415
mozambique,Double dose,2105,84636.3352,77032.9201,93032.0470
mozambique,Double dose,2106,84649.6511,77039.5780,93059.3448
mozambique,Double dose,2107,84656.3091,77039.5780,93079.3187
mozambique,Double dose,2108,84656.3091,77039.5780,93092.6347
mozambique,Double dose,2109,84656.3091,77039.5780,93105.9507
mozambique,Double dose,2110,84656.3091,77039.5780,93112.6087
mozambique,Double dose,2111,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2112,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2113,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2114,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2115,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2116,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2117,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2118,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2119,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2120,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2121,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2122,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2123,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2124,84656.3091,77039.5780,93119.2667
mozambique,Double dose,2125,84656.3091,77039.5780,93119.2667
myanmar,No vaccination,2024,0.0000,0.0000,0.0000
myanmar,No vaccination,2025,0.0000,0.0000,0.0000
myanmar,No vaccination,2026,0.0000,0.0000,0.0000
myanmar,No vaccination,2027,0.0000,0.0000,0.0000
myanmar,No vaccination,2028,0.0000,0.0000,0.0000
myanmar,No vaccination,2029,0.0000,0.0000,0.0000
myanmar,No vaccination,2030,0.0000,0.0000,2.1493
myanmar,No vaccination,2031,0.0000,0.0000,4.2987
myanmar,No vaccination,2032,0.0000,0.0000,25.7920
myanmar,No vaccination,2033,0.0000,0.0000,47.2853
myanmar,No vaccination,2034,21.4933,0.0000,111.7652
myanmar,No vaccination,2035,42.9866,0.0000,176.2452
myanmar,No vaccination,2036,96.7199,0.0000,283.7117
myanmar,No vaccination,2037,182.6932,40.8373,393.3276
myanmar,No vaccination,2038,290.1597,105.3172,565.2741
myanmar,No vaccination,2039,429.8663,169.7972,758.7139
myanmar,No vaccination,2040,644.7994,251.4718,1124.1003
myanmar,No vaccination,2041,870.4792,421.2689,1532.4732
myanmar,No vaccination,2042,1171.3855,571.7221,1962.3395
myanmar,No vaccination,2043,1515.2786,827.4925,2458.8350
myanmar,No vaccination,2044,2009.6248,1192.8789,3170.2638
myanmar,No vaccination,2045,2643.6776,1682.9264,3993.4577
myanmar,No vaccination,2046,3385.1969,2155.7793,4898.3263
myanmar,No vaccination,2047,4223.4362,2800.5788,5848.3308
myanmar,No vaccination,2048,5093.9154,3484.0662,6847.7699
myanmar,No vaccination,2049,6211.5678,4300.8121,8167.4594
myanmar,No vaccination,2050,7436.6867,5310.9979,9596.7649
myanmar,No vaccination,2051,8758.5255,6467.3383,11279.6912
myanmar,No vaccination,2052,10284.5508,7649.4706,13024.9484
myanmar,No vaccination,2053,11950.2827,9083.0747,15068.9625
myanmar,No vaccination,2054,13734.2277,10546.7692,17003.3607
myanmar,No vaccination,2055,15496.6795,12049.1519,19092.5106
myanmar,No vaccination,2056,17323.6112,13570.8785,21194.5564
myanmar,No vaccination,2057,19343.9825,15283.8957,23502.9380
myanmar,No vaccination,2058,21428.8338,17039.8994,25826.3648
myanmar,No vaccination,2059,23470.6985,18759.3646,28560.3135
myanmar,No vaccination,2060,25620.0297,20758.2427,31062.1347
myanmar,No vaccination,2061,27962.8005,22787.2114,33585.4491
myanmar,No vaccination,2062,30370.0511,24715.1616,36082.9716
myanmar,No vaccination,2063,32637.5953,26735.5330,38632.0781
myanmar,No vaccination,2064,34840.6598,28646.2886,41179.0352
myanmar,No vaccination,2065,37140.4439,30561.3428,43715.2456
myanmar,No vaccination,2066,39268.2819,32558.0716,46219.2160
myanmar,No vaccination,2067,41374.6265,34427.9899,48671.6027
myanmar,No vaccination,2068,43352.0113,36211.9350,51100.3465
myanmar,No vaccination,2069,45307.9028,38013.0746,53492.5520
myanmar,No vaccination,2070,47296.0343,39539.1000,55794.4856
myanmar,No vaccination,2071,49273.4192,41129.6053,58085.6725
myanmar,No vaccination,2072,51089.6042,42715.8119,60168.3745
myanmar,No vaccination,2073,52830.5627,44198.8506,62079.1301
myanmar,No vaccination,2074,54464.0545,45610.9614,63994.1843
myanmar,No vaccination,2075,56140.5331,47070.3575,65911.3878
myanmar,No vaccination,2076,57698.7984,48338.4631,67699.6315
myanmar,No vaccination,2077,59117.3572,49660.3019,69313.7795
myanmar,No vaccination,2078,60428.4494,50829.5383,70904.2848
myanmar,No vaccination,2079,61771.7816,51942.8920,72374.4275
myanmar,No vaccination,2080,62943.1673,52993.9151,73795.1356
myanmar,No vaccination,2081,64082.3130,53952.5169,75151.3638
myanmar,No vaccination,2082,65135.4854,54827.2948,76471.0533
myanmar,No vaccination,2083,66220.8978,55723.5661,77762.8016
myanmar,No vaccination,2084,67134.3636,56518.8187,78882.6032
myanmar,No vaccination,2085,68037.0828,57264.6367,79875.5944
myanmar,No vaccination,2086,68810.8422,57881.4949,80782.6123
myanmar,No vaccination,2087,69520.1216,58436.0224,81665.9875
myanmar,No vaccination,2088,70207.9076,58928.2193,82465.5388
myanmar,No vaccination,2089,70798.9738,59396.7735,83282.2848
myanmar,No vaccination,2090,71422.2799,59783.6532,83974.3695
myanmar,No vaccination,2091,71905.8795,60187.7275,84556.8383
myanmar,No vaccination,2092,72400.2257,60531.6205,85139.3071
myanmar,No vaccination,2093,72830.0920,60785.2416,85657.2960
myanmar,No vaccination,2094,73173.9850,61019.5187,86089.3116
myanmar,No vaccination,2095,73507.1313,61234.4518,86499.8339
myanmar,No vaccination,2096,73775.7977,61425.7423,86867.3696
myanmar,No vaccination,2097,74012.2242,61593.3901,87172.5746
myanmar,No vaccination,2098,74184.1707,61698.7074,87432.6437
myanmar,No vaccination,2099,74345.3705,61825.5179,87690.5635
myanmar,No vaccination,2100,74485.0771,61928.6858,87907.6459
myanmar,No vaccination,2101,74581.7970,61971.6724,88038.7551
myanmar,No vaccination,2102,74689.2635,62014.6590,88191.3577
myanmar,No vaccination,2103,74775.2368,62055.4963,88320.3175
myanmar,No vaccination,2104,74818.2234,62076.9897,88429.9334
myanmar,No vaccination,2105,74861.2100,62076.9897,88520.2053
myanmar,No vaccination,2106,74882.7033,62098.4830,88563.1920
myanmar,No vaccination,2107,74904.1967,62098.4830,88606.1786
myanmar,No vaccination,2108,74925.6900,62098.4830,88670.6585
myanmar,No vaccination,2109,74947.1833,62098.4830,88713.6452
myanmar,No vaccination,2110,74947.1833,62098.4830,88735.1385
myanmar,No vaccination,2111,74947.1833,62098.4830,88756.6318
myanmar,No vaccination,2112,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2113,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2114,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2115,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2116,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2117,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2118,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2119,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2120,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2121,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2122,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2123,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2124,74947.1833,62098.4830,88758.7811
myanmar,No vaccination,2125,74947.1833,62098.4830,88758.7811
myanmar,Single dose shipments,2024,0.0000,0.0000,0.0000
myanmar,Single dose shipments,2025,0.0000,0.0000,0.0000
myanmar,Single dose shipments,2026,0.0000,0.0000,0.0000
myanmar,Single dose shipments,2027,0.0000,0.0000,0.0000
myanmar,Single dose shipments,2028,0.0000,0.0000,0.0000
myanmar,Single dose shipments,2029,0.0000,0.0000,0.0000
myanmar,Single dose shipments,2030,0.0000,0.0000,0.0000
myanmar,Single dose shipments,2031,0.0000,0.0000,2.1493
myanmar,Single dose shipments,2032,0.0000,0.0000,25.7920
myanmar,Single dose shipments,2033,0.0000,0.0000,47.2853
myanmar,Single dose shipments,2034,0.0000,0.0000,70.9279
myanmar,Single dose shipments,2035,21.4933,0.0000,116.0639
myanmar,Single dose shipments,2036,64.4799,0.0000,202.0371
myanmar,Single dose shipments,2037,118.2132,21.4933,288.0104
myanmar,Single dose shipments,2038,182.6932,42.9866,421.2689
myanmar,Single dose shipments,2039,290.1597,124.6612,573.8715
myanmar,Single dose shipments,2040,440.6129,210.6345,790.9539
myanmar,Single dose shipments,2041,634.0527,337.4450,1057.4710
myanmar,Single dose shipments,2042,827.4925,483.5995,1317.5401
myanmar,Single dose shipments,2043,1149.8922,760.8633,1749.5557
myanmar,Single dose shipments,2044,1536.7719,1057.4710,2441.6404
myanmar,Single dose shipments,2045,1977.3848,1412.1107,3067.0959
myanmar,Single dose shipments,2046,2450.2377,1756.0037,3649.5647
myanmar,Single dose shipments,2047,3041.3039,2248.2006,4477.0573
myanmar,Single dose shipments,2048,3664.6100,2699.5602,5252.9660
myanmar,Single dose shipments,2049,4330.9027,3277.7303,6295.3917
myanmar,Single dose shipments,2050,5136.9020,3948.3217,7273.3375
myanmar,Single dose shipments,2051,6050.3679,4696.2891,8371.6459
myanmar,Single dose shipments,2052,6985.3271,5532.3790,9538.7329
myanmar,Single dose shipments,2053,8081.4861,6342.6770,10899.2598
myanmar,Single dose shipments,2054,9231.3785,7281.9348,12470.4211
myanmar,Single dose shipments,2055,10499.4840,8330.8086,13931.9665
myanmar,Single dose shipments,2056,11799.8296,9396.8770,15406.4079
myanmar,Single dose shipments,2057,13143.1618,10557.5160,16953.9265
myanmar,Single dose shipments,2058,14550.9739,11780.4855,18737.8716
myanmar,Single dose shipments,2059,15991.0259,12958.3192,20397.1555
myanmar,Single dose shipments,2060,17570.7845,14241.4701,22118.7700
myanmar,Single dose shipments,2061,19107.5565,15460.1410,23885.5204
myanmar,Single dose shipments,2062,20741.0484,16702.4546,25761.8867
myanmar,Single dose shipments,2063,22288.5670,18007.0988,27511.4425
myanmar,Single dose shipments,2064,23857.5789,19273.0551,29516.7686
myanmar,Single dose shipments,2065,25405.0976,20560.5046,31279.2203
myanmar,Single dose shipments,2066,26941.8696,21822.1622,33071.7624
myanmar,Single dose shipments,2067,28424.9083,23109.6118,34776.1822
myanmar,Single dose shipments,2068,30058.4003,24328.2827,36536.4846
myanmar,Single dose shipments,2069,31444.7191,25525.4603,38225.8590
myanmar,Single dose shipments,2070,32788.0512,26604.4247,39902.3375
myanmar,Single dose shipments,2071,34238.8500,27734.9731,41611.0558
myanmar,Single dose shipments,2072,35528.4489,28871.9694,43061.8545
myanmar,Single dose shipments,2073,36742.8212,29854.2139,44635.1652
myanmar,Single dose shipments,2074,37914.2068,30862.2504,46077.3666
myanmar,Single dose shipments,2075,39139.3257,31848.7935,47500.2241
myanmar,Single dose shipments,2076,40149.5114,32684.8834,48669.4604
myanmar,Single dose shipments,2077,41224.1772,33480.1361,50133.1551
myanmar,Single dose shipments,2078,42234.3630,34288.2847,51315.2874
myanmar,Single dose shipments,2079,43201.5621,35100.7320,52503.8677
myanmar,Single dose shipments,2080,44029.0547,35724.0381,53496.8589
myanmar,Single dose shipments,2081,44888.7873,36321.5523,54534.9860
myanmar,Single dose shipments,2082,45780.7599,36979.2477,55695.6250
myanmar,Single dose shipments,2083,46608.2525,37664.8844,56662.8241
myanmar,Single dose shipments,2084,47306.7852,38262.3985,57438.7328
myanmar,Single dose shipments,2085,47908.5980,38692.2648,58221.0894
myanmar,Single dose shipments,2086,48510.4108,39225.2990,58930.3688
myanmar,Single dose shipments,2087,49079.9837,39633.6720,59618.1549
myanmar,Single dose shipments,2088,49595.8232,39996.9090,60305.9410
